Restaurant ID,Restaurant Name,Country Code,Avg. daily orders,City,Country,Address,Locality,Locality Verbose, Longitude , Latitude ,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Percentage online orders,Desserts,Café Flag,Alcohol,Price range,Q1,Q2,Q3,Q4,Aggregate,Votes
18245274,Garam Dharam,1,38,New Delhi,India,"J-2/12, BK Dutt Market, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12,28.65,North Indian,1300,Indian Rupees(Rs.),Yes,Yes,44%,,,,3,3.8,3.4,3.4,4.2,3.7,282
5931,Gayway Bakery,1,30,New Delhi,India,"J-76, Ground Floor, Main Market, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12,28.65,"Bakery, Fast Food",300,Indian Rupees(Rs.),No,No,,,,,1,3.2,3.2,3.7,4.3,3.6,120
1158,Gianis,1,38,New Delhi,India,"A-13, Vishal Enclave, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12,28.65,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,Yes,44%,1,,,1,3.7,3.6,3.5,4.8,3.9,122
309845,Grub House,1,37,New Delhi,India,"J-2/14, BK Dutt Market, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12,28.65,"Italian, North Indian, Continental",1700,Indian Rupees(Rs.),Yes,No,,,,,3,3.5,3.3,3.3,3.9,3.5,313
18273540,Habibi,1,26,New Delhi,India,"C-13, 1st Floor, Opposite Metro Pillar 414, Vishal Enclave, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12,28.65,"Middle Eastern, Mediterranean, North Indian",1250,Indian Rupees(Rs.),Yes,Yes,50%,,,,3,3.7,3.8,3.5,3.8,3.7,196
310768,High Street Cafi©,1,24,New Delhi,India,"J-2/6 A, 2nd Floor, BK Dutt Market, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12,28.65,"North Indian, Continental, Chinese, Italian",1250,Indian Rupees(Rs.),Yes,Yes,43%,,,,3,3.6,3.5,3.8,4.3,3.8,374
18322658,Hungry Heroes,1,35,New Delhi,India,"F-135, Main Market, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12,28.64,Continental,800,Indian Rupees(Rs.),Yes,Yes,43%,,,,2,3.9,3.5,3.3,4.5,3.8,96
18228867,IKKA - The Ace Bar,1,46,New Delhi,India,"A-19, Vishal Enclave, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12,28.65,"Continental, North Indian, Chinese, Italian, Finger Food",1200,Indian Rupees(Rs.),Yes,No,,,,,3,3.5,3.4,3.7,3.8,3.6,751
18384149,Jungle Jamboree,1,35,New Delhi,India,"A 23, 1st Floor, Vishal Enclave, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12,28.65,"Continental, Chinese, Thai, Mughlai, North Indian",1500,Indian Rupees(Rs.),Yes,No,,,,,3,4.3,3.5,3.5,4.3,3.9,168
18294265,Lord of the Drinks Chamber,1,34,New Delhi,India,"BK Dutt Market, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12,28.65,"European, Chinese, North Indian, Italian",2200,Indian Rupees(Rs.),Yes,No,,,,,4,3.9,3.4,3.8,4.5,3.9,404
18472653,Marine Drivve - Club & Courtyard,1,26,New Delhi,India,"A-2, Vishal Enclave, Opposite Metro Pillar 412, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi", -   , -   ,"North Indian, Chinese, Continental",2000,Indian Rupees(Rs.),Yes,No,,,,,4,3.7,3.5,3.7,4.3,3.8,52
188,McDonalds,1,41,New Delhi,India,"Vishal Cinema Complex, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12,28.65,"Fast Food, Burger",500,Indian Rupees(Rs.),No,Yes,44%,,,,2,3.7,3.7,3.2,4.2,3.7,161
306014,Mister Gulati Bakers,1,25,New Delhi,India,"J-7/80 A, Nehru Market, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12,28.64,Bakery,500,Indian Rupees(Rs.),No,Yes,49%,,,,2,3.8,3.6,3.6,4.2,3.8,160
18281954,My Fit Food,1,41,New Delhi,India,"J-19, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12,28.65,"Healthy Food, Italian, Juices, Beverages",550,Indian Rupees(Rs.),No,Yes,41%,,,,2,3.6,3.6,3.2,4.4,3.7,81
306410,Otik Cake Shop,1,37,New Delhi,India,"Shop 2, J-12/22, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12,28.64,"Bakery, Desserts, Fast Food",250,Indian Rupees(Rs.),No,Yes,37%,1,,,1,3.9,3.4,3.5,4.4,3.8,166
837,Pind Balluchi,1,23,New Delhi,India,"J-2/1, BK Dutt Market, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12,28.65,"North Indian, Mughlai",800,Indian Rupees(Rs.),Yes,No,,,,,2,3.6,3.5,3.4,3.9,3.6,622
18438452,SardarBuksh Coffee & Co.,1,26,New Delhi,India,"Vardhman Plaza, J Block, Near Pyara Chicken Corner, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12,28.64,"Beverages, Desserts",250,Indian Rupees(Rs.),No,No,,1,,,1,3.5,3.2,3.2,4.5,3.6,23
965,Sethis Restaurant & Barbeque,1,32,New Delhi,India,"4-8-9, DDA Market, J Block, Community Centre, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12,28.64,"North Indian, Chinese",700,Indian Rupees(Rs.),No,Yes,56%,,,,2,3.8,3.2,3.8,4,3.7,422
310167,Sufiaana,1,26,New Delhi,India,"A-37, Vishal Enclave, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12,28.65,"North Indian, Mughlai, Lebanese",2000,Indian Rupees(Rs.),Yes,Yes,47%,,,,4,3.5,3.7,3.9,4.1,3.8,300
17953943,The Burger Club,1,44,New Delhi,India,"Z-9, Opposite Metro Pillar 420, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12,28.65,"Burger, Fast Food",500,Indian Rupees(Rs.),No,Yes,43%,,,,2,3.7,3.9,3.5,4.5,3.9,606
18241862,The Junkyard Cafi©,1,38,New Delhi,India,"2nd & 3rd Floor, J-2/12 BK Dutt Market, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12,28.65,"North Indian, Mediterranean, Asian",1400,Indian Rupees(Rs.),Yes,No,,,,,3,3.5,3.7,3.3,4.7,3.8,305
18412880,The Masterpiece Cafe,1,46,New Delhi,India,"6-A, Block J-2, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12,28.65,"Cafe, Continental, Italian, North Indian",1200,Indian Rupees(Rs.),Yes,No,,,1,,3,3.5,3.3,3.5,3.7,3.5,35
313071,The Momoz Hub,1,32,New Delhi,India,"J-93, Main Market, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12,28.65,"Chinese, North Indian, Street Food",500,Indian Rupees(Rs.),No,Yes,47%,,,,2,3.3,3.1,3.7,4.3,3.6,74
310395,The Post Office Cafe,1,34,New Delhi,India,"J-2/5, Ground Floor, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12,28.65,"Continental, Fast Food, North Indian, Asian",1600,Indian Rupees(Rs.),Yes,Yes,38%,,,,3,3.1,3.3,3.7,4.3,3.6,742
6195,The Royal Turban,1,25,New Delhi,India,"J-2/6 A, 1st Floor, BK Dutt Market, Opposite Metro Pillar 409, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12,28.65,"North Indian, Chinese",1300,Indian Rupees(Rs.),Yes,Yes,46%,,,,3,3.9,3.6,3.4,4.3,3.8,608
18311919,The Vintage Bakers,1,29,New Delhi,India,"J-7/80m, Nehru Market, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12,28.65,"Bakery, Desserts, Fast Food",600,Indian Rupees(Rs.),No,Yes,50%,1,,,2,3.3,3.4,3.3,4.8,3.7,46
3083,Wok In The Clouds,1,45,New Delhi,India,"J-2/13, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12,28.65,"Chinese, Thai, Continental, North Indian",1500,Indian Rupees(Rs.),No,Yes,51%,,,,3,3.3,3.7,3.5,4.3,3.7,699
307549,Aggarwal Sweet Centre,1,27,New Delhi,India,"Near HDFC Bank, J-12/20, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12,28.64,"Mithai, Street Food",100,Indian Rupees(Rs.),No,No,,,,,1,-0.3,-0.4,-0.3,1,0,3
7287,Crazy Cow,1,39,New Delhi,India,"H-37, Main Market, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12,28.64,Chinese,600,Indian Rupees(Rs.),No,Yes,46%,,,,2,2.1,2.1,1.8,2.8,2.2,126
306476,AMPM Cafi© & Bar,1,38,New Delhi,India,"J 2/5, 3rd & 4th Floor, B.K. Dutt Market, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12,28.65,"Continental, Italian, American",1400,Indian Rupees(Rs.),No,No,,,,1,3,4.3,4,3.6,4.5,4.1,1980
18369780,Cafi© Foreground,1,36,New Delhi,India,"J 2/11, 3rd Floor, B.K Dutt Market, Amba Tower, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12,28.65,"Cafe, Asian, Italian, North Indian",1500,Indian Rupees(Rs.),Yes,Yes,43%,,1,,3,4.1,4.2,4,4.5,4.2,91
18412888,Calendars Kitchen by Satish Kaushik,1,47,New Delhi,India,"C-10, Vishal Enclave, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12,28.65,"Continental, Italian, North Indian, Chinese",1000,Indian Rupees(Rs.),Yes,No,,,,,3,3.7,3.5,4.1,4.7,4,115
304233,Desee Dakshin Coastal Cafe,1,28,New Delhi,India,"J-2/11, 1st Floor, Opposite Metro Pillar 411, BK Dutt Market, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12,28.65,"North Indian, Mangalorean, Chinese",1350,Indian Rupees(Rs.),Yes,Yes,45%,,,,3,3.7,3.7,3.9,4.7,4,345
18345778,Food Scouts,1,46,New Delhi,India,"Near TDI Mall, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12,28.65,"North Indian, Chinese, Continental",700,Indian Rupees(Rs.),No,Yes,44%,,,,2,4.2,4.2,4.3,4.9,4.4,229
18430901,Ghar Bistro Cafe,1,27,New Delhi,India,"J-198, 2nd Floor, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12,28.65,"Continental, North Indian, Chinese, Mughlai, Asian",800,Indian Rupees(Rs.),Yes,No,,,,,2,4.3,4.5,4.1,4.7,4.4,153
18427236,Goosebumps,1,40,New Delhi,India,"Z-11, Opposite Metro Pillar 421, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12,28.65,"Ice Cream, Desserts, Beverages",300,Indian Rupees(Rs.),No,Yes,40%,1,,,1,4,3.8,4.4,4.6,4.2,89
18441764,Kalol- Bar Te Kitchen,1,41,New Delhi,India,"J2/6, 2nd Floor, B.K. Dutt Market, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12,28.65,"North Indian, Mughlai, Chinese",1200,Indian Rupees(Rs.),Yes,No,,,,,3,3.5,4.1,3.6,4.8,4,60
312476,Lights Camera Action - Air Bar,1,24,New Delhi,India,"J-2/6 B, 3rd Floor, BK Dutt Market, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12,28.65,"North Indian, Continental",1300,Indian Rupees(Rs.),No,No,,,,,3,4.3,4.4,4.1,4.8,4.4,1636
18421044,Midnight Hunger Hub,1,28,New Delhi,India,"Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12,28.64,"North Indian, Fast Food, Italian, Asian",800,Indian Rupees(Rs.),No,Yes,37%,,,,2,4.2,4.3,4.1,4.6,4.3,58
18252401,National Highway 44,1,36,New Delhi,India,"1st Floor, C Block, Vishal Enclave, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12,28.65,"Kashmiri, North Indian, Mughlai, South Indian, Maharashtrian, Gujarati",1100,Indian Rupees(Rs.),Yes,No,,,,,3,4.5,3.9,4.2,5,4.4,676
3077,Pirates of Grill,1,36,New Delhi,India,"C-12, Vishal Enclave, Main Nazafgarh Road, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12,28.65,"North Indian, Continental, Mughlai, Asian",1500,Indian Rupees(Rs.),No,No,,,,,3,4.1,3.9,3.7,4.7,4.1,2514
300416,Prem Di Hatti,1,46,New Delhi,India,"J-1/162, Opposite City Square Mall, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12,28.65,"North Indian, Street Food",200,Indian Rupees(Rs.),No,No,,,,,1,4.1,4.1,4.1,3.7,4,220
18415387,Showstopper,1,37,New Delhi,India,"J-2/6, B K Dutt Market, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12,28.65,"Continental, North Indian, Chinese, Asian",1000,Indian Rupees(Rs.),Yes,No,,,,,3,3.7,3.8,4.2,4.7,4.1,163
18322621,Spotlight Bistro & Bar,1,37,New Delhi,India,"J-2/19, Ground Floor, BK Dutt Market, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12,28.65,"Continental, North Indian, Chinese",1300,Indian Rupees(Rs.),Yes,Yes,37%,,,,3,4.1,3.7,3.5,4.7,4,129
18432011,The Diet Kitchen,1,33,New Delhi,India,"Rajouri Garden, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12,28.65,"Continental, Healthy Food",700,Indian Rupees(Rs.),No,No,,,,,2,3.8,3.9,3.8,4.9,4.1,31
18254514,The Drunk House,1,35,New Delhi,India,"A-15, 2nd Floor, Vishal Enclave, Najafgarh Road, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12,28.65,"North Indian, Italian, Chinese",1300,Indian Rupees(Rs.),No,No,,,,,3,4.1,3.7,4.4,4.6,4.2,289
18381259,The Headquarter,1,32,New Delhi,India,"2nd Floor, C-8, Vishal Enclave, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12,28.65,"Continental, Italian, Mediterranean, Asian",1200,Indian Rupees(Rs.),Yes,Yes,46%,,,,3,3.8,3.6,4.4,4.6,4.1,153
18454951,Tippling Street,1,33,New Delhi,India,"A-12, Vishal Enclave, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12,28.65,"Continental, Modern Indian, Asian",1000,Indian Rupees(Rs.),No,No,,,,,3,4.3,3.7,3.5,4.5,4,91
300844,"34, Chowringhee Lane",1,38,New Delhi,India,"C8/354, Sector 8, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.13,28.7,Fast Food,300,Indian Rupees(Rs.),No,No,,,,,1,3,3.2,3.1,3.9,3.3,85
3247,Apni Rasoi,1,28,New Delhi,India,"G-3, Aggarwal Center Plaza, DC Chowk, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.13,28.72,North Indian,300,Indian Rupees(Rs.),No,No,,,,,1,3,3.1,2.7,3.2,3,76
6481,Apsara Restaurant,1,29,New Delhi,India,"B-1/115, 113, Sector 17, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.12,28.74,"Fast Food, North Indian, Chinese, South Indian, Ice Cream",450,Indian Rupees(Rs.),No,Yes,49%,,,,1,2.4,2.5,2.5,3.4,2.7,114
8771,Ashu Bhature Wala,1,37,New Delhi,India,"B-6/150, Sector 8, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.13,28.7,Street Food,200,Indian Rupees(Rs.),No,No,,,,,1,3.4,3.4,2.8,3.6,3.3,79
300862,Bakery Wala - The Cake Shop,1,26,New Delhi,India,"B-6/151, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.13,28.7,"Bakery, Chinese, Fast Food",350,Indian Rupees(Rs.),No,Yes,50%,,,,1,2.9,2.9,3.2,4.6,3.4,59
4056,Bikanervala,1,27,New Delhi,India,"G-9, Ring Road Mall, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.12,28.7,"North Indian, Chinese, South Indian, Street Food, Fast Food, Mithai",550,Indian Rupees(Rs.),No,Yes,41%,,,,2,3,3.5,2.9,4.2,3.4,110
308212,Chalte Firte Momos & Special Foods,1,28,New Delhi,India,"G-8, SGL Plaza, DC Chowk, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.13,28.72,"Chinese, Fast Food",350,Indian Rupees(Rs.),No,Yes,43%,,,,1,3.3,3,3.2,3.3,3.2,212
303595,Chicken Khurana,1,47,New Delhi,India,"F-15/40, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.13,28.73,"North Indian, Mughlai",550,Indian Rupees(Rs.),No,Yes,45%,,,,2,2.3,2.3,2.3,3.9,2.7,128
7679,Chit Chat,1,46,New Delhi,India,"17, 58, & 59, DDA Market, Behind Sachdeva School, Sector 13, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.13,28.72,"North Indian, Chinese, Raw Meats",700,Indian Rupees(Rs.),No,Yes,52%,,,,2,3,2.8,2.9,3.7,3.1,68
8389,Dominos Pizza,1,32,New Delhi,India,"31, 32, 122, & 123, Ground Floor & 1st Floor, NN Mall, Near M2K Cinema, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.12,28.7,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,,,,,2,3.2,3.4,2.9,3.7,3.3,82
9408,Gurdasman Punjabi Khana & Caterers,1,33,New Delhi,India,"D-1/17, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.13,28.73,North Indian,250,Indian Rupees(Rs.),No,No,,,,,1,3.2,3.4,3.2,3.4,3.3,64
313336,KFC,1,25,New Delhi,India,"G-1-8, Ground Floor, NN Mall,Near M2K Cinemas, Mangalam Road, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.12,28.7,"American, Fast Food",500,Indian Rupees(Rs.),No,Yes,52%,,,1,2,2.9,2.6,2.9,4,3.1,60
6477,Malika Bakers Pastry Shop,1,32,New Delhi,India,"S Mart Complex, DC Chowk Market, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.13,28.72,"Bakery, Fast Food",150,Indian Rupees(Rs.),No,No,,,,,1,3.1,3.2,3.2,4.1,3.4,95
191,McDonalds,1,24,New Delhi,India,"M2K, Manglam Palace, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.12,28.7,"Fast Food, Burger",500,Indian Rupees(Rs.),No,Yes,48%,,,,2,3.1,3.5,3.2,3.8,3.4,108
2000,Nakshatra Punjabi Rasoi,1,41,New Delhi,India,"351, Aggarwal Center Plaza, DC Chowk, Sector 9, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.13,28.72,"North Indian, Chinese, South Indian",450,Indian Rupees(Rs.),No,Yes,49%,,,,1,2.8,3.4,3,4,3.3,116
7137,New Eleven to Eleven,1,29,New Delhi,India,"CSC 5, DDA Gole Market, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.13,28.71,"North Indian, Chinese",1000,Indian Rupees(Rs.),No,Yes,38%,,,,3,2.8,2.6,2.6,4,3,126
311711,Pasta Hut,1,24,New Delhi,India,"G-10, DC Chowk, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.13,28.72,Fast Food,400,Indian Rupees(Rs.),No,No,,,,,1,3.1,3.2,3.3,3.6,3.3,34
6308,Patiala Shahi,1,34,New Delhi,India,"E-20/148-149-150, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.1,28.7,"North Indian, Mughlai",650,Indian Rupees(Rs.),No,Yes,39%,,,,2,3,3.3,3,4.3,3.4,78
5283,Pavitra Bakers,1,47,New Delhi,India,"B-1/58, Sector 18, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.14,28.74,"Bakery, Chinese, Fast Food",450,Indian Rupees(Rs.),No,Yes,40%,,,,1,2.9,2.7,2.9,4.3,3.2,73
5313,Punjabi Rasoi,1,28,New Delhi,India,"D-12/188, Opposite Metro Pillar 408, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.12,28.71,"North Indian, South Indian, Fast Food",800,Indian Rupees(Rs.),No,Yes,42%,,,,2,2.9,2.3,2.8,3.2,2.8,164
8915,Puratan - Family Restaurant & Bar,1,25,New Delhi,India,"Garg Trade Center, Sector 11, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.11,28.73,"North Indian, Chinese",1000,Indian Rupees(Rs.),Yes,Yes,54%,,,,3,3,3.2,2.9,4.1,3.3,156
309429,Sardar A Pure Meat Shop,1,26,New Delhi,India,"Shop 34, CSC 6, Park Plaza Market, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.12,28.71,"Raw Meats, Fast Food, North Indian",150,Indian Rupees(Rs.),No,Yes,51%,,,,1,3.4,3.2,3.2,3.8,3.4,59
3114,Spice Court,1,33,New Delhi,India,"M2K Cinema, Manglam Palace, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.12,28.7,"Chinese, North Indian, Mughlai",1000,Indian Rupees(Rs.),Yes,Yes,37%,,,,3,2.1,2.4,2.2,3.7,2.6,59
3229,Subway,1,40,New Delhi,India,"37, M2K Mall, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.12,28.7,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,Yes,50%,,,1,2,3.2,3.1,3.2,3.7,3.3,132
18254676,Urban Garden Cafe,1,47,New Delhi,India,"Ground Floor, Manglam Paradise Mall, Behind Kali Mata Mandir, Sector 3, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.11,28.7,"Fast Food, Italian",400,Indian Rupees(Rs.),No,No,,,,,1,2.9,2.9,3,3.6,3.1,20
18365897,Behrouz Biryani,1,28,New Delhi,India,"Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.12,28.72,Biryani,600,Indian Rupees(Rs.),No,Yes,38%,,,,2,3.7,3.1,3.5,4.1,3.6,45
9253,BTW,1,38,New Delhi,India,"1, Garg Trade Center, Sector 11, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.11,28.73,"South Indian, Street Food, Mithai",400,Indian Rupees(Rs.),No,No,,,,,1,3.4,3.3,3.5,3.8,3.5,75
310459,Chalte Firte Momos & Special Foods,1,23,New Delhi,India,"A3/72, Sector 7, Near Hanuman Mandir, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.12,28.7,Fast Food,350,Indian Rupees(Rs.),No,Yes,51%,,,,1,3.2,3.1,3.3,4.4,3.5,55
218,Dominos Pizza,1,36,New Delhi,India,"10/11, Garg Mall, Community Center, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.11,28.73,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,,,,,2,3.2,3.6,3.2,4,3.5,123
300841,Gaurav Pastry Palace,1,37,New Delhi,India,"G-20/224-225, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.11,28.71,"Bakery, Chinese",250,Indian Rupees(Rs.),No,No,,,,,1,3.7,3.3,3.4,4,3.6,95
302466,Jhakkas,1,30,New Delhi,India,"231/C-7, Sector 7 & 8 Main Dividing Road, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.12,28.71,"Street Food, South Indian",250,Indian Rupees(Rs.),No,No,,,,,1,3.2,3.4,3.2,4.2,3.5,175
309629,Kebab Xpress,1,45,New Delhi,India,"118, 1st Floor, Unity Metro Mall, Rohini West Metro Station, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.12,28.71,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,Yes,39%,,,,2,3.2,3.1,3.6,4.1,3.5,62
18312438,Keventers,1,26,New Delhi,India,"Shop 10, Ground Floor, Unity One Mall, Sector 10, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.12,28.72,Beverages,400,Indian Rupees(Rs.),No,No,,,,,1,3.5,3.6,3.6,4.5,3.8,43
9348,McDonalds,1,29,New Delhi,India,"25-27, Ground Floor, D Mall, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.11,28.72,"Fast Food, Burger",500,Indian Rupees(Rs.),No,Yes,55%,,,,2,3.6,3,3.3,4.1,3.5,67
304928,Moti Mahal Delux,1,37,New Delhi,India,"Plot 240, Pocket H-17, Opposite Metro Pillar 421, Sector 7, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.12,28.71,"North Indian, Mughlai, Chinese",800,Indian Rupees(Rs.),Yes,Yes,38%,,,,2,3.5,3,3.5,4,3.5,159
18273634,Mr. Sub,1,38,New Delhi,India,"Unity One, Near Rohini West Metro Station, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.12,28.71,Fast Food,400,Indian Rupees(Rs.),No,Yes,52%,,,,1,3.4,3.3,3,4.3,3.5,42
18246132,Niks Kitchen,1,25,New Delhi,India,"Shop 32, CSC 6, DDA Market, Near N.K. Bagrodia School, Sector 9, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.12,28.71,"North Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,38%,,,,2,3.5,3.8,3.3,4.6,3.8,56
302302,Punjabi Dhaba,1,36,New Delhi,India,"CSC-5, Near D-3 DDA Market, Behind Veera Jain Hospital, Sector 11, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.11,28.73,North Indian,200,Indian Rupees(Rs.),No,No,,,,,1,3.4,3.5,3.6,3.9,3.6,98
18355152,Satvik Rasoi,1,47,New Delhi,India,"D 14/193, 1st Floor, Sector 7, Opposite Pillar 415, Adjacent to Hari Om Band, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.12,28.71,North Indian,700,Indian Rupees(Rs.),No,Yes,54%,,,,2,3.3,3.9,3.9,4.1,3.8,31
308969,Shree Gopal Ji Chole Bhature,1,31,New Delhi,India,"Shop 4, Flat 148, Pocket 7, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.1,28.7,Street Food,200,Indian Rupees(Rs.),No,No,,,,,1,3.9,3.5,3.9,4.3,3.9,129
302344,South Indian Corner,1,38,New Delhi,India,"26, DDA Market, Sector 13, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.13,28.72,"South Indian, Chinese",250,Indian Rupees(Rs.),No,No,,,,,1,3.2,3.2,3.2,4.4,3.5,62
307466,The Chocolate Villa,1,41,New Delhi,India,"110, 1st Floor, MM Mall, DC Chowk, Sector 9, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.13,28.72,"Bakery, Desserts, Fast Food",350,Indian Rupees(Rs.),No,Yes,53%,1,,,1,3.4,3.7,3.9,4.6,3.9,257
3108,Vaishno Punjabi Dhaba,1,38,New Delhi,India,"E-16/289, Sector 8, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.12,28.7,North Indian,400,Indian Rupees(Rs.),No,Yes,46%,,,,1,3.2,3.5,3,4.3,3.5,70
